6483
405536	405715	1	852	852
406132	407871	2	853	853
408330	409028	1	854	854
409352	412429	1	855	855
412590	413363	2	856	856
413636	415753	2	857	857
415991	420532	2	858	858
420799	421836	2	859	859
422327	423472	1	860	860
423842	424858	1	861	861
425184	426140	2	862	862
426631	426915	2	863	863
428277	429407	1	864	864
429661	429981	2	865	865
430566	430567	1	866	866
430952	431519	1	866	866
432766	432819	1	867	867
432948	433181	1	867	867
433624	434061	1	868	868
434677	436731	1	869	869
437063	439669	2	870	870
440017	443418	2	871	871
443803	444237	2	872	872
444544	446268	1	873	873
446496	448058	1	874	874
448141	448495	2	875	875
448571	448617	2	875	875
448987	453726	2	876	876
454594	455655	1	877	877
456265	457845	1	878	878
461207	463891	2	879	879
464199	465404	1	880	880
465681	467960	1	881	881
468250	469092	2	882	882
469337	471367	1	883	883
471552	471791	1	884	884
471796	474318	1	885	885
474775	478509	2	886	886
478730	479272	2	887	887
479613	482543	1	888	888
483473	484777	1	890	890
483473	484795	1	889	889
484779	488741	1	890	890
489779	497260	1	891	891
497537	497935	2	892	892
498635	499030	1	893	893
499296	499610	2	894	894
501084	503426	2	895	895
503851	504711	2	896	896
504952	506373	1	897	897
506509	507810	2	898	898
508049	508690	1	899	899
509153	510646	1	900	900
510949	513159	2	901	901
514706	516352	2	902	902
517516	517827	2	903	903
518474	518884	1	904	904
519255	520118	2	905	905
522012	523316	1	780	780
522012	523334	1	906	906
523318	527283	1	780	780
527635	528024	2	907	907
528868	529479	2	908	908
529853	531646	2	909	909
532390	532776	1	910	910
533090	535846	2	911	911
536570	537670	2	912	912
538396	540495	2	913	913
541164	542750	1	914	914
543586	545487	1	915	915
545881	546414	1	916	916
546571	550068	2	917	917
551588	552493	1	918	918
552824	554008	2	919	919
555020	556162	2	920	920
556167	556499	2	921	921
556568	558145	2	922	922
558512	559885	2	923	923
560435	562093	1	924	924
562309	563397	1	925	925
563662	563964	1	926	926
564087	566846	1	927	927
567073	568119	2	928	928
568412	569098	2	929	929
569328	569488	2	930	930
569730	571030	1	931	931
571224	572456	2	932	932
572708	573595	2	933	933
574041	576932	1	934	934
577718	578653	1	935	935
579111	580007	1	936	936
580409	582418	1	937	937
582559	583752	2	938	938
584019	586088	2	939	939
586484	588202	2	940	940
590316	592235	2	941	941
592650	593654	2	942	942
593976	594503	1	943	943
594974	595018	1	944	944
595530	595955	1	944	944
596529	598961	2	945	945
599326	600342	2	946	946
600863	601495	2	947	947
601818	602894	2	948	948
605244	606278	1	949	949
606745	609444	2	950	950
610022	611527	1	951	951
613398	613598	1	952	952
614336	615436	2	953	953
615815	618160	2	954	954
618467	618709	2	955	955
619004	622330	2	956	956
622795	624657	2	957	957
626930	627862	2	958	958
628119	628645	2	959	959
628728	628743	2	959	959
629113	630327	2	960	960
630727	631821	2	961	961
632180	632842	2	962	962
634246	634878	2	963	963
636004	637833	2	964	964
638717	640576	2	965	965
641364	642077	2	966	966
642554	643189	1	967	967
644173	644817	1	968	968
645003	645164	2	969	969
645255	648131	1	970	970
648429	651359	1	971	971
652370	653434	1	972	972
653948	654436	2	973	973
655266	655323	1	781	781
655654	656885	1	781	781
657526	660420	2	974	974
660757	663033	2	975	975
663396	667394	2	976	976
668771	669170	2	977	977
669266	669312	2	977	977
671312	672772	1	978	978
673197	676124	1	979	979
676329	676896	2	980	980
677403	677404	2	980	980
678126	679049	1	981	981
681050	681307	2	982	982
682344	685184	2	983	983
685908	686972	1	984	984
687133	687909	2	985	985
688333	688632	2	986	986
688476	688659	2	987	987
689017	689201	2	987	987
689298	689627	2	988	988
689841	691244	2	989	989
691691	693094	2	990	990
694179	696440	1	991	991
696549	697841	2	992	992
698164	698856	1	993	993
699094	703458	1	994	994
703658	705733	1	995	995
705964	706836	2	996	996
707205	709466	2	997	997
709852	711459	1	998	998
711810	712799	1	999	999
713024	714112	2	1000	1000
714801	715367	1	1001	1001
715936	716673	2	1002	1002
716965	719808	1	1003	1003
720062	720505	2	1004	1004
721015	722364	1	1005	1005
723321	724016	2	1006	1006
724282	724352	1	1007	1007
724433	724572	1	1007	1007
724643	724722	1	1007	1007
725013	727913	2	1008	1008
729391	731763	1	1009	1009
731891	736069	2	1010	1010
736535	738580	2	1011	1011
739814	741190	1	1012	1012
741481	741488	1	1013	1013
741578	742466	1	1013	1013
742578	743066	2	1014	1014
743507	745510	2	1015	1015
746113	746646	2	1016	1016
746885	748834	2	1017	1017
749342	750523	2	1018	1018
751048	752535	2	1019	1019
752993	753199	1	1020	1020
753412	754965	2	1021	1021
755224	756258	2	1022	1022
756496	757482	2	1023	1023
757735	759012	2	1024	1024
759306	761420	1	1025	1025
761795	763585	2	1026	1026
763947	766430	2	1027	1027
766997	767449	1	1028	1028
767811	774917	1	1029	1029
775187	775726	1	1030	1030
775905	777479	2	1031	1031
777807	779333	1	1032	1032
779493	788771	2	782	782
789168	790181	2	1033	1033
790460	792781	1	1034	1034
793012	794325	2	1035	1035
795378	795692	2	1036	1036
795905	796960	1	1037	1037
797403	798239	1	1038	1038
798718	799608	1	1039	1039
800019	801848	1	1040	1040
802130	803164	1	1041	1041
803352	806636	2	1042	1042
807171	808121	1	1043	1043
808519	809394	1	1044	1044
809603	810337	1	1045	1045
810505	811152	2	1046	1046
811914	813071	1	1047	1047
813247	815343	2	1048	1048
815686	816453	2	1049	1049
818692	820341	1	1050	1050
820828	821871	1	1051	1051
822221	823117	1	1052	1052
823777	824907	1	1053	1053
825346	826713	2	1054	1054
827374	827571	1	1055	1055
827866	829623	1	1056	1056
830018	830569	2	1057	1057
830995	831828	1	1058	1058
831985	833343	2	1059	1059
833611	834033	2	1060	1060
834514	835755	1	1061	1061
836058	838139	2	1062	1062
838487	840229	2	1063	1063
840507	841127	1	1064	1064
841293	843515	2	1065	1065
843869	844315	2	1066	1066
844551	845498	1	1067	1067
845863	846801	1	1068	1068
846950	848305	2	1069	1069
848690	851257	2	1070	1070
851884	853602	1	1071	1071
853855	854559	2	1072	1072
854912	854917	2	1072	1072
855649	857007	2	1073	1073
857504	857698	2	1074	1074
858258	859208	1	1075	1075
859506	861077	1	1076	1076
861266	862102	2	1077	1077
862696	864246	1	1078	1078
864360	864503	1	1078	1078
864777	865619	1	1079	1079
865828	866250	2	1080	1080
866651	866657	1	1081	1081
867071	867651	1	1081	1081
868413	868423	1	1082	1082
868812	869283	1	1082	1082
869795	870928	1	1083	1083
871225	871896	2	1084	1084
872181	872552	1	1085	1085
872757	874025	2	1086	1086
874379	876043	2	1087	1087
876167	876316	2	1088	1088
876669	876773	2	1089	1089
877346	877999	2	1090	1090
878270	880666	2	1091	1091
881052	882446	1	1092	1092
883015	884670	1	1093	1093
885126	885290	1	1094	1094
885719	886354	1	1095	1095
886636	886839	2	1096	1096
887915	890452	1	1097	1097
891311	894085	1	1098	1098
894397	895524	2	1099	1099
895765	896979	1	1100	1100
897289	898686	1	1101	1101
898846	904353	2	1102	1102
904726	905043	1	1103	1103
907693	908121	1	1104	1104
908301	909275	2	1105	1105
910029	912047	1	1106	1106
912511	913335	1	1107	1107
913558	915141	1	1108	1108
915499	915511	1	1109	1109
915596	917460	1	1109	1109
917719	919743	2	1110	1110
919975	920535	1	1111	1111
920850	924392	2	1112	1112
924642	924724	2	1113	1113
925138	926820	2	1114	1114
925146	925446	2	1113	1113
927296	928396	2	1115	1115
928681	928785	1	1116	1116
928863	930494	2	1117	1117
930806	932440	2	1118	1118
932770	935472	1	1119	1119
935715	937277	2	1120	1120
937456	938370	1	1121	1121
938500	941364	2	1122	1122
941692	942085	2	1123	1123
942183	942193	2	1123	1123
942505	942705	1	1124	1124
942831	944005	2	1125	1125
944322	945233	2	1126	1126
945571	946812	1	1127	1127
947120	947404	1	1128	1128
947581	948735	2	1129	1129
949044	952406	1	1130	1130
952526	953836	2	1131	1131
954112	956661	1	1132	1132
957250	959445	2	1133	1133
960497	962086	2	1134	1134
962633	963985	2	1135	1135
964732	966198	2	1136	1136
966813	967529	1	1137	1137
967590	968936	2	1138	1138
969671	970159	1	1139	1139
970293	973682	2	1140	1140
973734	974897	1	1141	1141
975147	976598	2	1142	1142
976950	978608	2	1143	1143
979025	980137	2	1144	1144
981176	982747	1	1145	1145
983533	984456	1	1146	1146
984754	985197	1	1147	1147
985413	985778	1	1148	1148
985879	986406	2	1149	1149
986599	988683	1	1150	1150
988761	989060	2	1151	1151
989155	989217	2	1151	1151
989529	990245	2	1152	1152
991028	991867	1	1153	1153
991877	992305	2	1154	1154
992530	994596	1	1155	1155
994782	996782	2	1156	1156
996975	997673	2	1157	1157
997863	998183	2	1158	1158
998407	999879	1	1159	1159
999913	1000512	2	1160	1160
1000725	1001687	1	1161	1161
1001984	1003165	1	1162	1162
1003442	1003759	1	1163	1163
1004303	1004719	2	1164	1164
1004904	1006541	2	1165	1165
1006995	1008254	1	1166	1166
1008504	1009946	2	1167	1167
1010204	1011514	2	1168	1168
1011737	1013320	1	1169	1169
1013499	1019249	2	1170	1170
1019763	1022186	2	1171	1171
1022437	1023042	1	1172	1172
1023400	1024737	1	1173	1173
1024927	1026840	2	1174	1174
1027113	1029749	2	1175	1175
1030383	1030823	1	1176	1176
1031086	1032558	2	1177	1177
1033382	1035775	1	1178	1178
1036065	1036499	1	1179	1179
1036843	1038456	1	1180	1180
1038714	1039997	1	1181	1181
1040155	1041606	2	1182	1182
1041810	1044527	1	1183	1183
1044734	1045699	1	1184	1184
1045816	1046715	2	1185	1185
1046845	1047216	2	1186	1186
1049149	1050573	1	1187	1187
1051378	1053957	1	1188	1188
1054992	1058642	1	1189	1189
1058941	1060665	2	1190	1190
1062266	1062385	2	1191	1191
1062666	1064072	1	1192	1192
1064774	1066618	2	1193	1193
1067178	1067399	2	1194	1194
1067494	1069248	1	1195	1195
1071200	1071562	1	1196	1196
1072483	1073622	2	1197	1197
1317198	1319045	2	3197	3197
1320425	1321801	1	3198	3198
1322222	1323004	2	3199	3199
1323105	1323737	2	3200	3200
1324001	1324528	1	3201	3201
1326517	1327599	2	3202	3202
1328009	1329280	1	3203	3203
1329535	1332825	2	3204	3204
1333148	1334098	2	3205	3205
1334242	1334700	2	3206	3206
1334303	1334644	1	3207	3207
1334751	1335044	2	3208	3208
1335487	1337625	1	3209	3209
1337644	1338078	2	3210	3210
1338648	1339655	1	3211	3211
1341629	1341715	1	3212	3212
1342168	1344693	1	3213	3213
1344862	1346112	2	3214	3214
1346584	1348335	1	3215	3215
1348555	1349520	2	3216	3216
1350505	1351443	2	3217	3217
1352207	1352446	1	3218	3218
1352884	1354275	1	3219	3219
1354380	1355156	2	3220	3220
1355342	1357624	2	3221	3221
1357830	1359083	2	3222	3222
1359372	1360940	2	3223	3223
1361303	1361662	1	3224	3224
1361557	1363059	1	3225	3225
1363364	1365601	1	3226	3226
1365660	1367246	2	3227	3227
1368093	1369397	2	3228	3228
1369745	1371445	1	3229	3229
1371560	1371892	2	3230	3230
1372377	1373441	1	3231	3231
1373495	1374001	2	3232	3232
1374160	1375200	1	3233	3233
1375394	1376287	2	3234	3234
1376653	1379052	2	3235	3235
1379318	1380640	2	3236	3236
1380869	1382086	1	3237	3237
1382522	1384060	1	3238	3238
1384124	1384705	2	3239	3239
1385423	1386004	2	3240	3240
1386737	1388638	2	3241	3241
1389881	1392994	1	3242	3242
1394339	1394716	1	3243	3243
1395821	1397110	1	3245	3245
1395821	1397137	1	3244	3244
1397112	1401134	1	3245	3245
1402043	1403137	1	3246	3246
1403496	1404989	2	3247	3247
1405340	1406482	2	3248	3248
1407000	1411910	1	3249	3249
1412036	1412352	2	3250	3250
1412420	1412507	2	3250	3250
1412794	1414077	2	3251	3251
1414290	1415069	2	3252	3252
1415338	1416267	2	3253	3253
1416415	1417572	2	3254	3254
1417742	1417752	1	3255	3255
1417830	1417910	1	3255	3255
1418007	1418136	1	3255	3255
1418223	1418431	2	3256	3256
1418740	1419510	1	3257	3257
1419824	1421389	1	3258	3258
1421527	1422276	2	3259	3259
1422353	1422394	2	3259	3259
1422635	1423201	1	3260	3260
1423799	1424260	1	3261	3261
1424489	1424743	1	3262	3262
1426404	1426718	1	3263	3263
1428099	1429067	2	3264	3264
1429339	1429890	1	3265	3265
1430294	1431037	2	3266	3266
1431665	1433047	2	3267	3267
1433249	1433722	2	3268	3268
1436730	1437449	2	3269	3269
1439189	1441000	1	3270	3270
1441464	1442261	2	3195	3195
1442992	1443843	2	3271	3271
1444443	1447592	2	3272	3272
1448465	1449715	1	3273	3273
1449904	1451652	2	3274	3274
1451936	1452889	2	3275	3275
1453083	1453265	2	3276	3276
1454353	1455225	1	3277	3277
1455492	1458353	2	3278	3278
1458957	1459622	2	3279	3279
1463556	1464647	1	3280	3280
1464731	1465378	2	3281	3281
1465549	1465815	2	3282	3282
1466039	1466275	1	3283	3283
1466828	1467826	2	3284	3284
1468140	1468484	2	3285	3285
1469257	1471092	2	3286	3286
1471463	1472941	2	3287	3287
1473318	1473584	2	3288	3288
1473664	1473786	2	3289	3289
1474165	1474575	2	3290	3290
1474830	1477058	2	3291	3291
1478089	1478718	2	3292	3292
1481605	1483143	2	3293	3293
1483669	1483834	2	3294	3294
1483918	1484159	2	3294	3294
1484545	1487157	2	3295	3295
1487902	1488001	1	3296	3296
1488219	1488625	2	3297	3297
1488933	1488939	2	3297	3297
1489329	1489517	2	3298	3298
1490239	1496742	1	3299	3299
1497208	1500888	1	3300	3300
1501311	1502354	1	3301	3301
1502553	1503737	2	3302	3302
1504016	1505017	1	3303	3303
1505133	1507904	2	3304	3304
1508340	1510268	2	3305	3305
1510265	1510897	2	3306	3306
1511161	1511688	1	3307	3307
1511630	1511962	1	3308	3308
1511893	1516116	2	3309	3309
1516980	1517363	2	3310	3310
1517596	1518669	2	3311	3311
1518854	1520329	2	3312	3312
1520633	1521142	2	3313	3313
1521437	1522264	2	3314	3314
1522648	1524480	1	3315	3315
1524183	1524491	2	3316	3316
1524790	1525458	1	3317	3317
1525713	1527164	1	3318	3318
1527416	1528960	1	3319	3319
1529095	1530786	2	3320	3320
1531176	1533947	2	3321	3321
1534173	1534949	2	3322	3322
1535118	1535453	1	3323	3323
1536282	1538177	1	3324	3324
1539037	1539510	1	3325	3325
1540029	1541723	1	3326	3326
1542219	1543682	1	3327	3327
1543844	1547041	2	3328	3328
1547933	1549495	1	3329	3329
1549774	1550730	1	3330	3330
1550822	1551262	2	3331	3331
1551524	1553071	2	3332	3332
1553307	1557302	2	3333	3333
1557682	1558629	1	3334	3334
1558752	1559534	2	3335	3335
1559694	1559921	1	3336	3336
1560012	1560764	2	3337	3337
1560957	1563347	2	3338	3338
1563564	1564892	1	3339	3339
1565090	1569373	1	3340	3340
1569602	1569988	1	3341	3341
1570297	1570680	1	3342	3342
1571030	1573171	2	3196	3196
1573635	1573988	1	3343	3343
1574111	1574683	1	3344	3344
1574725	1575186	2	3345	3345
1575787	1577565	1	3346	3346
1578153	1582982	1	3347	3347
1583034	1583582	2	3348	3348
1585123	1587285	1	3349	3349
1587483	1590539	2	3350	3350
1590836	1597162	1	3351	3351
1597481	1598656	1	3352	3352
1598889	1599977	2	3353	3353
1600358	1600516	1	3354	3354
1603898	1604257	2	3355	3355
1604554	1604658	1	3356	3356
1604713	1604958	1	3356	3356
1605011	1605040	1	3356	3356
1607768	1609324	2	3357	3357
1611551	1612018	2	3358	3358
1611990	1612940	2	3359	3359
1613201	1613749	2	3360	3360
1615080	1616186	2	3361	3361
1618520	1618894	1	3362	3362
1619789	1620874	1	3363	3363
1621677	1624175	1	3364	3364
1624609	1625700	1	3365	3365
1626716	1626907	2	3366	3366
1836809	1837960	1	1208	1208
1840992	1842821	1	1209	1209
1843690	1844763	2	1210	1210
1846664	1848367	2	1211	1211
1851211	1852233	1	1212	1212
1852584	1853573	2	1213	1213
1853966	1854319	1	1214	1214
1855642	1856013	1	1215	1215
1857830	1860883	1	1216	1216
1861410	1863782	2	1217	1217
1863992	1865461	2	1218	1218
1865664	1866836	1	1219	1219
1867303	1868241	1	1220	1220
1868422	1868925	2	1221	1221
1869244	1871484	2	1222	1222
1871804	1873180	1	1223	1223
1873494	1873604	1	1224	1224
1873874	1877251	2	1225	1225
1877707	1878714	1	1226	1226
1879072	1880913	1	1227	1227
1881278	1883038	2	1228	1228
1886122	1887180	2	1229	1229
1887452	1889107	1	1230	1230
1889404	1891353	2	1231	1231
1892272	1895412	2	1232	1232
1895879	1896808	2	1233	1233
1897251	1900025	2	1234	1234
1900249	1900313	1	1235	1235
1900385	1900772	1	1235	1235
1901500	1902453	1	1236	1236
1902990	1903613	2	1237	1237
1904004	1905326	2	1238	1238
1905647	1908925	2	1239	1239
1909453	1911552	2	1240	1240
1912296	1912973	2	1241	1241
1913433	1914065	1	1242	1242
1914301	1915419	2	1243	1243
1919277	1920992	1	1244	1244
1921214	1922233	2	1245	1245
1922519	1922989	1	1246	1246
1923255	1924871	1	1247	1247
1925183	1927471	1	1248	1248
1927769	1928752	2	1249	1249
1929612	1930793	1	1250	1250
1931089	1932960	2	1251	1251
1933482	1934231	1	1252	1252
1934568	1935428	1	1253	1253
1935508	1936074	2	1254	1254
1936297	1938360	2	1255	1255
1938656	1939558	2	1256	1256
1939924	1941501	2	1257	1257
1942215	1946036	1	1258	1258
1946587	1949241	1	1259	1259
1949679	1950806	1	1260	1260
1951328	1951873	1	1261	1261
1952671	1952673	1	1262	1262
1953165	1953524	1	1262	1262
1953714	1956599	2	1263	1263
1957223	1958596	1	1264	1264
1958872	1960005	2	1265	1265
1960623	1961456	1	1266	1266
1961794	1965009	1	1267	1267
1965414	1965491	2	1268	1268
1965878	1966840	2	1199	1199
1968444	1969730	1	1269	1269
1970186	1970443	1	1270	1270
1970903	1972546	1	1271	1271
1973298	1974212	1	1272	1272
1974529	1976121	1	1273	1273
1976216	1976728	2	1274	1274
1977104	1979230	1	1275	1275
1979491	1980525	2	1276	1276
1980833	1982596	2	1277	1277
1983198	1984085	1	1278	1278
1984210	1990647	2	1279	1279
1991325	1992911	1	1280	1280
1993071	1993742	2	1281	1281
1994611	1995771	1	1282	1282
1996002	1998161	2	1283	1283
1998456	1999049	2	1284	1284
1999297	1999872	1	1285	1285
1999994	2002261	2	1286	1286
2002721	2004085	1	1287	1287
2004373	2004615	2	1288	1288
2005417	2006937	2	1289	1289
2007189	2007320	1	1290	1290
2007488	2009035	1	1291	1291
2009239	2009595	2	1292	1292
2009925	2011493	1	1293	1293
2011780	2013063	1	1294	1294
2013341	2016046	1	1295	1295
2016193	2018025	2	1296	1296
2018350	2019618	1	1297	1297
2019932	2022925	1	1298	1298
2023161	2025593	2	1299	1299
2025931	2027268	1	1300	1300
2027757	2029232	1	1301	1301
2029578	2033183	2	1302	1302
2033669	2034739	2	1303	1303
2035003	2036589	1	1304	1304
2036726	2037577	2	1305	1305
2038046	2040118	1	1306	1306
2040367	2045568	2	1307	1307
2046382	2047053	2	1308	1308
2048358	2050649	1	1309	1309
2051536	2052081	1	1310	1310
2052607	2052609	1	1311	1311
2053015	2053374	1	1311	1311
2053687	2054295	2	1312	1312
2054669	2055778	2	1313	1313
2056731	2056808	2	1314	1314
2057434	2058747	1	1315	1315
2059311	2061758	1	1316	1316
2062400	2063722	1	1317	1317
2064178	2064438	1	1318	1318
2064913	2065026	1	1319	1319
2065328	2065534	1	1319	1319
2066031	2066906	1	1320	1320
2067659	2068894	1	1321	1321
2069934	2070860	1	1322	1322
2071164	2073671	2	1323	1323
2074026	2074405	2	1324	1324
2074517	2074613	2	1324	1324
2075266	2076204	1	1325	1325
2076425	2076847	1	1326	1326
2077559	2079988	1	1327	1327
2080140	2080589	2	1328	1328
2080930	2081454	1	1329	1329
2081696	2082619	2	1330	1330
2083588	2086245	1	1331	1331
2086573	2088753	1	1332	1332
2089002	2089981	2	1333	1333
2090052	2090133	2	1333	1333
2090611	2091537	1	1334	1334
2091640	2093562	2	1335	1335
2093922	2098232	1	1200	1200
2098320	2099117	2	1336	1336
2099519	2099971	2	1337	1337
2100265	2102208	2	1338	1338
2102705	2102732	1	1339	1339
2102814	2103706	1	1339	1339
2103928	2104983	1	1340	1340
2105229	2106908	2	1341	1341
2107396	2108604	1	1342	1342
2108660	2109883	2	1343	1343
2110155	2111588	2	1344	1344
2111879	2115172	1	1345	1345
2115314	2116855	2	1346	1346
2117119	2118183	2	1347	1347
2118426	2119451	1	1348	1348
2119588	2120172	2	1349	1349
2120398	2121702	2	1350	1350
2122066	2124519	1	1351	1351
2124916	2127147	1	1352	1352
2127788	2128228	1	1353	1353
2128399	2129766	2	1354	1354
2130041	2131336	2	1355	1355
2131827	2133281	1	1356	1356
2133424	2135010	2	1357	1357
2135221	2136006	2	1358	1358
2136420	2137241	1	1359	1359
2137471	2137677	2	1360	1360
2138218	2139855	1	1361	1361
2140244	2141584	1	1362	1362
2141933	2142340	2	1363	1363
2142773	2142796	2	1363	1363
2143431	2143434	1	1364	1364
2143800	2144395	1	1364	1364
2144809	2145129	2	1365	1365
2145649	2147478	2	1366	1366
2147958	2149051	2	1367	1367
2149344	2149755	2	1367	1367
2150364	2151395	2	1368	1368
2151978	2155127	2	1369	1369
2155675	2156559	2	1370	1370
2157233	2157289	1	1371	1371
2157711	2157995	1	1371	1371
2158224	2158478	2	1372	1372
2159054	2161156	2	1373	1373
2161620	2164574	1	1374	1374
2164843	2165454	2	1375	1375
2166031	2167947	1	1376	1376
2168128	2168817	2	1377	1377
2169224	2169403	2	1378	1378
2169842	2171128	1	1379	1379
2171256	2172284	2	1380	1380
2172494	2172531	1	1381	1381
2172642	2173077	1	1381	1381
2173279	2175141	2	1382	1382
2175635	2175805	2	1383	1383
2176626	2178992	1	1384	1384
2179244	2179960	2	1385	1385
2180672	2186044	1	1386	1386
2186441	2187427	1	1387	1387
2187884	2190385	1	1388	1388
2190681	2191766	2	1389	1389
2194832	2196292	2	1390	1390
2196706	2197263	2	1391	1391
2197679	2198590	2	1392	1392
2198959	2199786	1	1393	1393
2200075	2200881	2	1394	1394
2201746	2203218	2	1395	1395
2204778	2205713	1	1396	1396
2206247	2206768	1	1397	1397
2207255	2207542	1	1398	1398
2207695	2208615	2	1399	1399
2208974	2210296	2	1400	1400
2210687	2211487	2	1401	1401
2211764	2213452	2	1402	1402
2213881	2216445	2	1403	1403
2216992	2219088	2	1404	1404
2219608	2220594	2	1405	1405
2222520	2223908	2	1406	1406
2224179	2227064	2	1407	1407
2227666	2228919	2	1201	1201
2229224	2232211	1	1408	1408
2232544	2234136	1	1409	1409
2234347	2234368	1	1410	1410
2234492	2235645	1	1410	1410
2236004	2238298	2	1411	1411
2238702	2239964	2	1412	1412
2240351	2242213	2	1413	1413
2243458	2244864	2	1414	1414
2244815	2245063	2	1415	1415
2246832	2248007	1	1416	1416
2248960	2249895	1	1417	1417
2250120	2251715	2	1418	1418
2252670	2256521	2	1419	1419
2257840	2258517	2	1420	1420
2259216	2260739	1	1421	1421
2261009	2261941	2	1422	1422
2262371	2263354	1	1423	1423
2264074	2265933	1	1424	1424
2266115	2266393	2	1425	1425
2266480	2266524	2	1425	1425
2267337	2268032	1	1426	1426
2267932	2268255	2	1427	1427
2268504	2269001	1	1428	1428
2271574	2271831	2	1429	1429
2273054	2274367	1	1430	1430
2274916	2275761	1	1431	1431
2276021	2277316	2	1432	1432
2278036	2278518	1	1433	1433
2279690	2281390	1	1434	1434
2281974	2282585	2	1435	1435
2282991	2284283	1	1436	1436
2285227	2287482	2	1437	1437
2288052	2288657	1	1438	1438
2289129	2289761	1	1439	1439
2289789	2289911	1	1440	1440
2290208	2291590	1	1441	1441
